시도코드,시도명,시군구코드,시군구명,기준연도,연도,과거대비인구변화,최근인구변화,과거대비사업체변화,최근사업체변화,노후건축물비율
11,서울특별시,11350,서울특별시 노원구,2016,2016,-7.94,5,4.17,1,67.69
11,서울특별시,11380,서울특별시 은평구,2016,2016,-2.58,3,1.85,0,70.93
11,서울특별시,11410,서울특별시 서대문구,2016,2016,-26.4,2,-5.99,1,77.2
11,서울특별시,11440,서울특별시 마포구,2016,2016,-16.28,2,7.42,0,68.72
11,서울특별시,11470,서울특별시 양천구,2016,2016,-6.29,5,1.31,1,70.51
11,서울특별시,11500,서울특별시 강서구,2016,2016,2.84,1,2.24,1,58.39
11,서울특별시,11530,서울특별시 구로구,2016,2016,-5.96,2,3.44,0,71.96
11,서울특별시,11545,서울특별시 금천구,2016,2016,-28.74,5,4.57,0,75.93
11,서울특별시,11560,서울특별시 영등포구,2016,2016,-23.96,5,5.16,0,80.6
11,서울특별시,11590,서울특별시 동작구,2016,2016,-6.98,2,-0.41,0,71.94
11,서울특별시,11620,서울특별시 관악구,2016,2016,-13.7,5,-3.32,1,68.25
11,서울특별시,11650,서울특별시 서초구,2016,2016,4.55,1,7.15,0,62.54
11,서울특별시,11680,서울특별시 강남구,2016,2016,-0.31,2,12.79,0,57.33
11,서울특별시,11710,서울특별시 송파구,2016,2016,-3.37,5,0.9,1,60.62
11,서울특별시,11740,서울특별시 강동구,2016,2016,-17.7,5,2.66,1,70.26
26,부산광역시,26110,부산광역시 중구,2016,2016,-51.99,5,-3.86,1,76.04
26,부산광역시,26140,부산광역시 서구,2016,2016,-47.95,5,-4.56,2,84.42
26,부산광역시,26170,부산광역시 동구,2016,2016,-55.61,5,-2.13,1,83.82
26,부산광역시,26200,부산광역시 영도구,2016,2016,-39.29,5,-7.75,1,82.08
26,부산광역시,26230,부산광역시 부산진구,2016,2016,-27.75,5,-3.69,1,82.52
26,부산광역시,26260,부산광역시 동래구,2016,2016,-21.77,5,-3.82,1,82.53
26,부산광역시,26290,부산광역시 남구,2016,2016,-17.45,3,-0.98,2,80.2
26,부산광역시,26320,부산광역시 북구,2016,2016,-9.6,2,0.44,1,75.14
26,부산광역시,26350,부산광역시 해운대구,2016,2016,-1.23,4,4.8,0,75.5
26,부산광역시,26380,부산광역시 사하구,2016,2016,-13.52,5,1.59,1,81.82
26,부산광역시,26410,부산광역시 금정구,2016,2016,-22.96,4,-4.75,1,76.3
26,부산광역시,26440,부산광역시 강서구,2016,2016,9.1,0,22.48,0,40.6
26,부산광역시,26470,부산광역시 연제구,2016,2016,-22.9,3,1.4,0,82.62
26,부산광역시,26500,부산광역시 수영구,2016,2016,-17.81,2,-0.48,2,79.45
26,부산광역시,26530,부산광역시 사상구,2016,2016,-20.41,5,0.36,0,72.59
26,부산광역시,26710,부산광역시 기장군,2016,2016,55.41,0,18.17,0,43.02
27,대구광역시,27110,대구광역시 중구,2016,2016,-57.7,1,0.25,0,81.65
27,대구광역시,27140,대구광역시 동구,2016,2016,-6.1,0,1.59,1,72.4
27,대구광역시,27170,대구광역시 서구,2016,2016,-50.72,5,-10.05,1,82.46
27,대구광역시,27200,대구광역시 남구,2016,2016,-42.62,5,-5.91,1,81.9
27,대구광역시,27230,대구광역시 북구,2016,2016,-3.24,2,1.28,0,61.32
27,대구광역시,27260,대구광역시 수성구,2016,2016,-3.01,3,1.7,0,74.5
27,대구광역시,27290,대구광역시 달서구,2016,2016,-1.4,3,-0.51,1,60.39
27,대구광역시,27710,대구광역시 달성군,2016,2016,8.81,1,6.75,0,52.63
28,인천광역시,28110,인천광역시 중구,2016,2016,22.86,0,7.29,0,46.23
28,인천광역시,28140,인천광역시 동구,2016,2016,-54.2,5,-0.79,0,73.91
28,인천광역시,28170,인천광역시 미추홀구,2016,2016,-7.53,4,-1.47,1,73.78
28,인천광역시,28185,인천광역시 연수구,2016,2016,11.57,0,9.38,0,56.77
28,인천광역시,28200,인천광역시 남동구,2016,2016,11.3,1,3.95,0,59.73
28,인천광역시,28237,인천광역시 부평구,2016,2016,-2.16,2,0.4,1,73.24
28,인천광역시,28245,인천광역시 계양구,2016,2016,-3.91,3,3.28,1,56.68
28,인천광역시,28260,인천광역시 서구,2016,2016,22.48,0,4.34,0,45.74
28,인천광역시,28710,인천광역시 강화군,2016,2016,-26.11,2,3.3,0,46.62
28,인천광역시,28720,인천광역시 옹진군,2016,2016,-1.97,0,8.91,0,44.99
29,광주광역시,29110,광주광역시 동구,2016,2016,-53.88,5,-1.91,0,75.84
29,광주광역시,29140,광주광역시 서구,2016,2016,-3.3,4,2.87,1,53.49
29,광주광역시,29155,광주광역시 남구,2016,2016,-21.79,2,4.47,0,74.94
29,광주광역시,29170,광주광역시 북구,2016,2016,-5.25,2,0.47,1,64.61
29,광주광역시,29200,광주광역시 광산구,2016,2016,7.93,0,6.96,0,47.32
30,대전광역시,30110,대전광역시 동구,2016,2016,-18.55,4,1.32,1,76.02
30,대전광역시,30140,대전광역시 중구,2016,2016,-19.9,3,2.85,0,78.11
30,대전광역시,30170,대전광역시 서구,2016,2016,-4.27,2,4.3,0,64.21
30,대전광역시,30200,대전광역시 유성구,2016,2016,17.01,0,6.07,0,32.33
30,대전광역시,30230,대전광역시 대덕구,2016,2016,-16.26,4,1.52,0,65.05
31,울산광역시,31110,울산광역시 중구,2016,2016,-0.85,1,1.52,0,70.64
31,울산광역시,31140,울산광역시 남구,2016,2016,-1.08,3,1.42,0,57.52
31,울산광역시,31170,울산광역시 동구,2016,2016,-11.08,3,-2.29,1,57.73
31,울산광역시,31200,울산광역시 북구,2016,2016,9.57,0,3.97,0,42.01
31,울산광역시,31710,울산광역시 울주군,2016,2016,12.15,1,8.45,0,37.8
36,세종특별자치시,36110,세종특별자치시 세종시,2016,2016,,,22.43,0,49.2
41,경기도,41110,경기도 수원시,2016,2016,7.46,0,2.67,0,61.1
41,경기도,41130,경기도 성남시,2016,2016,-2.58,2,5.02,0,71.34
41,경기도,41150,경기도 의정부시,2016,2016,-0.17,1,0.31,0,68.35
41,경기도,41170,경기도 안양시,2016,2016,-5.99,5,2.78,0,72.12
41,경기도,41190,경기도 부천시,2016,2016,-3.99,4,2.21,0,67.33
41,경기도,41210,경기도 광명시,2016,2016,-5.57,4,3.53,1,70.31
41,경기도,41220,경기도 평택시,2016,2016,12.02,0,5.65,1,36.25
41,경기도,41250,경기도 동두천시,2016,2016,1.89,0,0.49,1,60.09
41,경기도,41270,경기도 안산시,2016,2016,-6.31,5,4.41,0,38.83
41,경기도,41280,경기도 고양시,2016,2016,7.58,0,7.1,0,29.64
41,경기도,41290,경기도 과천시,2016,2016,-11.11,5,0.23,0,51.8
41,경기도,41310,경기도 구리시,2016,2016,-4.85,4,4.34,0,65.09
41,경기도,41360,경기도 남양주시,2016,2016,17.24,0,8.68,0,29.12
41,경기도,41370,경기도 오산시,2016,2016,11.01,1,4.18,0,40.57
41,경기도,41390,경기도 시흥시,2016,2016,-4.65,3,4.6,1,26.58
41,경기도,41410,경기도 군포시,2016,2016,-0.36,2,1.12,0,62.77
41,경기도,41430,경기도 의왕시,2016,2016,5.91,3,5.6,0,53.7
41,경기도,41450,경기도 하남시,2016,2016,9.93,2,6.86,0,39.77
41,경기도,41460,경기도 용인시,2016,2016,10.86,0,7.46,0,27.59
41,경기도,41480,경기도 파주시,2016,2016,22.65,0,6.34,0,17.82
41,경기도,41500,경기도 이천시,2016,2016,3.15,2,3.87,0,35.09
41,경기도,41550,경기도 안성시,2016,2016,1.77,2,2.98,0,41.6
41,경기도,41570,경기도 김포시,2016,2016,48.08,0,11.93,0,19.07
41,경기도,41590,경기도 화성시,2016,2016,16.09,0,10.51,0,24.92
41,경기도,41610,경기도 광주시,2016,2016,29.43,0,8.16,0,25.74
41,경기도,41630,경기도 양주시,2016,2016,4.44,2,6.13,0,35.18
41,경기도,41650,경기도 포천시,2016,2016,3.53,5,4.72,0,36.83
41,경기도,41730,경기도 여주시,2016,2016,4.76,1,4.61,1,26.44
41,경기도,41800,경기도 연천군,2016,2016,-34.21,1,0.67,1,53.5
41,경기도,41820,경기도 가평군,2016,2016,0.67,0,6.62,0,33.28
41,경기도,41830,경기도 양평군,2016,2016,16.65,0,5.73,0,34.53
42,강원도,42110,강원도 춘천시,2016,2016,0.65,0,2.98,0,48.89
42,강원도,42130,강원도 원주시,2016,2016,5.05,0,2.99,0,46.5
42,강원도,42150,강원도 강릉시,2016,2016,-6.76,4,0.08,0,56.98
42,강원도,42170,강원도 동해시,2016,2016,-7.44,3,0.22,1,59.19
42,강원도,42190,강원도 태백시,2016,2016,-59.3,5,0.84,1,67.54
42,강원도,42210,강원도 속초시,2016,2016,-10.57,5,4.41,1,63.74
42,강원도,42230,강원도 삼척시,2016,2016,-48.26,3,4.31,0,51.51
42,강원도,42720,강원도 홍천군,2016,2016,-26.64,3,5.43,0,45.69
42,강원도,42730,강원도 횡성군,2016,2016,-30.78,0,11.64,0,25.44
42,강원도,42750,강원도 영월군,2016,2016,-55.42,2,4.1,0,48.57
42,강원도,42760,강원도 평창군,2016,2016,-41.89,3,4.6,0,40.12
42,강원도,42770,강원도 정선군,2016,2016,-71.74,3,5.87,1,38.5
42,강원도,42780,강원도 철원군,2016,2016,-24.15,2,2.32,0,48.62
42,강원도,42790,강원도 화천군,2016,2016,-25.6,2,6.63,1,43.46
42,강원도,42800,강원도 양구군,2016,2016,-28.13,1,5.69,1,45.78
42,강원도,42810,강원도 인제군,2016,2016,-30.36,1,9.78,1,28.32
42,강원도,42820,강원도 고성군,2016,2016,-39.42,2,-0.08,3,58.33
42,강원도,42830,강원도 양양군,2016,2016,-30.05,5,1.81,1,37.07
43,충청북도,43110,충청북도 청주시,2016,2016,22.89,0,2.73,0,54.28
43,충청북도,43130,충청북도 충주시,2016,2016,-5.39,1,3.11,1,56.5
43,충청북도,43150,충청북도 제천시,2016,2016,-11.24,4,3.27,0,56.94
43,충청북도,43720,충청북도 보은군,2016,2016,-53,3,4.53,1,61.3
43,충청북도,43730,충청북도 옥천군,2016,2016,-40.34,5,4.81,0,61.4
43,충청북도,43740,충청북도 영동군,2016,2016,-42.32,2,2.83,1,37.78
43,충청북도,43745,충청북도 증평군,2016,2016,-12.12,0,2.92,0,56.48
43,충청북도,43750,충청북도 진천군,2016,2016,4.71,0,9.6,0,50.18
43,충청북도,43760,충청북도 괴산군,2016,2016,-47.51,0,2.21,0,51.46
43,충청북도,43770,충청북도 음성군,2016,2016,8.65,0,8.52,0,46.06
43,충청북도,43800,충청북도 단양군,2016,2016,-54.75,5,2.82,0,67.65
44,충청남도,44130,충청남도 천안시,2016,2016,5.63,0,6.95,0,49.3
44,충청남도,44150,충청남도 공주시,2016,2016,-29.52,5,4.87,1,55.32
44,충청남도,44180,충청남도 보령시,2016,2016,-32.27,3,1.33,1,42.8
44,충청남도,44200,충청남도 아산시,2016,2016,8.63,0,11.61,0,46.59
44,충청남도,44210,충청남도 서산시,2016,2016,4.88,0,4.33,0,49.71
44,충청남도,44230,충청남도 논산시,2016,2016,-35.43,5,5.92,0,63.21
44,충청남도,44250,충청남도 계룡시,2016,2016,-6.02,3,-0.36,1,40.75
44,충청남도,44710,충청남도 금산군,2016,2016,-43.03,5,2.8,1,66.98
44,충청남도,44760,충청남도 부여군,2016,2016,-49.99,5,0.09,0,68.77
44,충청남도,44770,충청남도 서천군,2016,2016,-51.49,5,3.24,1,54.13
44,충청남도,44790,충청남도 청양군,2016,2016,-49.52,1,14.69,1,65.92
44,충청남도,44800,충청남도 홍성군,2016,2016,-23.56,0,3.85,0,40.36
44,충청남도,44810,충청남도 예산군,2016,2016,-43.19,5,4.39,0,58.24
44,충청남도,44825,충청남도 태안군,2016,2016,-37.79,2,1.89,0,40.35
44,충청남도,44830,충청남도 당진시,2016,2016,6.51,0,4.56,0,34.16
45,전라북도,45110,전라북도 전주시,2016,2016,0.28,2,3.24,0,60.3
45,전라북도,45130,전라북도 군산시,2016,2016,-6.39,2,1.6,0,58.42
45,전라북도,45140,전라북도 익산시,2016,2016,-8.25,3,4.82,0,65.64
45,전라북도,45180,전라북도 정읍시,2016,2016,-45.95,5,4.83,0,51.82
45,전라북도,45190,전라북도 남원시,2016,2016,-43.35,5,5.26,1,61.21
45,전라북도,45210,전라북도 김제시,2016,2016,-51.96,5,5.59,0,60.75
45,전라북도,45710,전라북도 완주군,2016,2016,-18.07,0,12.48,0,48.68
45,전라북도,45720,전라북도 진안군,2016,2016,-64.33,5,7.34,1,50.9
45,전라북도,45730,전라북도 무주군,2016,2016,-51.1,3,9.64,0,57.47
45,전라북도,45740,전라북도 장수군,2016,2016,-55.33,1,3.98,1,59.89
45,전라북도,45750,전라북도 임실군,2016,2016,-62.66,2,6.47,0,53.09
45,전라북도,45770,전라북도 순창군,2016,2016,-56.57,2,5.37,0,63.01
45,전라북도,45790,전라북도 고창군,2016,2016,-56.38,2,3.75,0,32.04
45,전라북도,45800,전라북도 부안군,2016,2016,-55.26,2,0.47,0,63.31
46,전라남도,46110,전라남도 목포시,2016,2016,-5.65,4,1.19,0,75.47
46,전라남도,46130,전라남도 여수시,2016,2016,-14.27,5,3.24,0,64.7
46,전라남도,46150,전라남도 순천시,2016,2016,-3.01,1,1.15,0,60.24
46,전라남도,46170,전라남도 나주시,2016,2016,-46.03,2,6.56,1,65.98
46,전라남도,46230,전라남도 광양시,2016,2016,-5.04,0,3.5,0,52.75
46,전라남도,46710,전라남도 담양군,2016,2016,-49.83,4,6.77,0,50.83
46,전라남도,46720,전라남도 곡성군,2016,2016,-55.89,3,5.22,0,60.27
46,전라남도,46730,전라남도 구례군,2016,2016,-50.84,1,-6.24,3,63.09
46,전라남도,46770,전라남도 고흥군,2016,2016,-61.74,5,2.26,0,64.61
46,전라남도,46780,전라남도 보성군,2016,2016,-66.93,5,1.88,1,66.95
46,전라남도,46790,전라남도 화순군,2016,2016,-34.38,5,2.06,0,61.13
46,전라남도,46800,전라남도 장흥군,2016,2016,-59.47,1,3.34,2,59.25
46,전라남도,46810,전라남도 강진군,2016,2016,-56.18,5,-4.69,0,66.04
46,전라남도,46820,전라남도 해남군,2016,2016,-55.09,5,2.47,1,65.7
46,전라남도,46830,전라남도 영암군,2016,2016,-35.94,5,15.69,0,59.25
46,전라남도,46840,전라남도 무안군,2016,2016,-23.29,1,10.13,0,64.07
46,전라남도,46860,전라남도 함평군,2016,2016,-60.75,5,8.92,1,44.33
46,전라남도,46870,전라남도 영광군,2016,2016,-56.03,3,6.65,0,50.76
46,전라남도,46880,전라남도 장성군,2016,2016,-50.03,1,6.88,0,58.88
46,전라남도,46890,전라남도 완도군,2016,2016,-57.77,5,2.51,0,65.65
46,전라남도,46900,전라남도 진도군,2016,2016,-60.69,5,12.78,1,75.39
46,전라남도,46910,전라남도 신안군,2016,2016,-69.21,3,4.24,0,73.74
47,경상북도,47110,경상북도 포항시,2016,2016,-1.89,1,3.01,0,51.82
47,경상북도,47130,경상북도 경주시,2016,2016,-8.94,5,6.58,0,57.07
47,경상북도,47150,경상북도 김천시,2016,2016,-17.08,2,2.05,1,57.54
47,경상북도,47170,경상북도 안동시,2016,2016,-24.56,1,2.32,0,67.34
47,경상북도,47190,경상북도 구미시,2016,2016,2.86,2,3.73,0,44.66
47,경상북도,47210,경상북도 영주시,2016,2016,-31.13,5,1.11,0,65.56
47,경상북도,47230,경상북도 영천시,2016,2016,-32.7,5,3.76,0,58.13
47,경상북도,47250,경상북도 상주시,2016,2016,-45.87,5,2.26,0,61.48
47,경상북도,47280,경상북도 문경시,2016,2016,-49.11,2,3.24,0,64.15
47,경상북도,47290,경상북도 경산시,2016,2016,1.5,0,5.53,0,51.01
47,경상북도,47720,경상북도 군위군,2016,2016,-52.28,2,3.24,0,62.21
47,경상북도,47730,경상북도 의성군,2016,2016,-59.14,5,-6.21,2,70.07
47,경상북도,47750,경상북도 청송군,2016,2016,-56.6,5,-3.02,0,55.39
47,경상북도,47760,경상북도 영양군,2016,2016,-61.92,3,0.17,0,58.88
47,경상북도,47770,경상북도 영덕군,2016,2016,-54.02,5,4.52,0,59.72
47,경상북도,47820,경상북도 청도군,2016,2016,-44.3,2,6.57,0,63.17
47,경상북도,47830,경상북도 고령군,2016,2016,-22.48,5,8.03,0,68.39
47,경상북도,47840,경상북도 성주군,2016,2016,-39.11,3,11.42,0,54.58
47,경상북도,47850,경상북도 칠곡군,2016,2016,2.91,0,6.49,0,45.58
47,경상북도,47900,경상북도 예천군,2016,2016,-57.17,4,1.09,1,66.55
47,경상북도,47920,경상북도 봉화군,2016,2016,-60.15,2,-3.83,1,66.43
47,경상북도,47930,경상북도 울진군,2016,2016,-45.26,2,0.49,0,69.91
47,경상북도,47940,경상북도 울릉군,2016,2016,-50.16,5,14.52,1,71.9
48,경상남도,48110,경상남도 창원시,2016,2016,-3.72,5,2.87,0,61.4
48,경상남도,48170,경상남도 진주시,2016,2016,1.49,1,1.69,0,65.77
48,경상남도,48220,경상남도 통영시,2016,2016,-9.42,3,2.49,0,67.52
48,경상남도,48240,경상남도 사천시,2016,2016,-12.3,3,1.89,0,61.46
48,경상남도,48250,경상남도 김해시,2016,2016,3.64,0,4.05,0,40.54
48,경상남도,48270,경상남도 밀양시,2016,2016,-33.6,3,5.45,0,57.18
48,경상남도,48310,경상남도 거제시,2016,2016,7.66,0,5.75,0,51.56
48,경상남도,48330,경상남도 양산시,2016,2016,15.09,0,5.77,0,40.28
48,경상남도,48720,경상남도 의령군,2016,2016,-53.09,4,2.41,0,38.04
48,경상남도,48730,경상남도 함안군,2016,2016,-9.07,1,9.27,0,27.78
48,경상남도,48740,경상남도 창녕군,2016,2016,-40.23,0,5.35,0,63.05
48,경상남도,48820,경상남도 고성군,2016,2016,-37.47,5,4.98,0,68.6
48,경상남도,48840,경상남도 남해군,2016,2016,-51.87,5,4.11,1,66.7
48,경상남도,48850,경상남도 하동군,2016,2016,-46.87,3,1.91,1,62.43
48,경상남도,48860,경상남도 산청군,2016,2016,-46.97,1,16.65,1,63.62
48,경상남도,48870,경상남도 함양군,2016,2016,-46.14,5,5.25,0,57.46
48,경상남도,48880,경상남도 거창군,2016,2016,-34.53,1,2.46,1,63.53
48,경상남도,48890,경상남도 합천군,2016,2016,-55.24,2,0.03,1,70.11
49,제주특별자치도,49110,제주특별자치도 제주시,2016,2016,9.99,0,5.38,1,52.76
49,제주특별자치도,49130,제주특별자치도 서귀포시,2016,2016,-13.83,0,2.56,0,57.8
11,서울특별시,11110,서울특별시 종로구,2014,2014,-46.81,4,-0.54,1,68.13
11,서울특별시,11140,서울특별시 중구,2014,2014,-50.06,2,-8.14,2,79.51
11,서울특별시,11170,서울특별시 용산구,2014,2014,-31.82,3,-5.55,1,76.42
11,서울특별시,11200,서울특별시 성동구,2014,2014,-28.58,4,0.76,1,76.81
11,서울특별시,11215,서울특별시 광진구,2014,2014,-4.26,4,-0.99,1,66.38
11,서울특별시,11230,서울특별시 동대문구,2014,2014,-34.49,2,-2.52,2,78.87
11,서울특별시,11260,서울특별시 중랑구,2014,2014,-10.1,3,0.32,0,75.23
11,서울특별시,11290,서울특별시 성북구,2014,2014,-22.28,4,-0.35,1,74.55
11,서울특별시,11305,서울특별시 강북구,2014,2014,-16.83,4,-5.92,2,75.07
11,서울특별시,11320,서울특별시 도봉구,2014,2014,-5.45,5,-1.18,1,67.67
11,서울특별시,11350,서울특별시 노원구,2014,2014,-3.16,4,0.18,2,63.12
11,서울특별시,11380,서울특별시 은평구,2014,2014,-7.15,1,0.05,0,70.07
11,서울특별시,11410,서울특별시 서대문구,2014,2014,-25.2,2,-13.37,2,74.09
11,서울특별시,11440,서울특별시 마포구,2014,2014,-16.38,3,2.39,0,64.77
11,서울특별시,11470,서울특별시 양천구,2014,2014,-4.29,3,-0.61,1,68.57
11,서울특별시,11500,서울특별시 강서구,2014,2014,1.47,2,1.67,1,55.93
11,서울특별시,11530,서울특별시 구로구,2014,2014,-3.19,1,0.57,0,67.39
11,서울특별시,11545,서울특별시 금천구,2014,2014,-23.5,4,2.4,0,74.29
11,서울특별시,11560,서울특별시 영등포구,2014,2014,-15.71,4,0.21,0,77.81
11,서울특별시,11590,서울특별시 동작구,2014,2014,-5.95,1,-0.8,1,69.75
11,서울특별시,11620,서울특별시 관악구,2014,2014,-9.3,4,-3.8,1,65.32
11,서울특별시,11650,서울특별시 서초구,2014,2014,-0.61,1,0.5,1,57.75
11,서울특별시,11680,서울특별시 강남구,2014,2014,-1.32,3,0.09,0,51.04
11,서울특별시,11710,서울특별시 송파구,2014,2014,1.59,4,-0.99,1,57.58
11,서울특별시,11740,서울특별시 강동구,2014,2014,-12.49,3,-0.14,1,69.67
26,부산광역시,26110,부산광역시 중구,2014,2014,-51.08,4,-4.22,1,69.84
26,부산광역시,26140,부산광역시 서구,2014,2014,-50.42,4,-5.8,3,82.92
26,부산광역시,26170,부산광역시 동구,2014,2014,-56.81,4,-1.68,1,82.01
26,부산광역시,26200,부산광역시 영도구,2014,2014,-34.47,5,-8.36,1,79.33
26,부산광역시,26230,부산광역시 부산진구,2014,2014,-26.5,4,-7.38,1,80.64
26,부산광역시,26260,부산광역시 동래구,2014,2014,-20.26,3,-6.7,1,80.75
26,부산광역시,26290,부산광역시 남구,2014,2014,-13.36,2,-1.29,2,79.4
26,부산광역시,26320,부산광역시 북구,2014,2014,-8.26,2,-0.41,1,72.29
26,부산광역시,26350,부산광역시 해운대구,2014,2014,3.42,2,4.35,0,69.2
26,부산광역시,26380,부산광역시 사하구,2014,2014,-9.96,5,-0.06,1,80.31
26,부산광역시,26410,부산광역시 금정구,2014,2014,-22.43,2,-6.81,1,73.97
26,부산광역시,26440,부산광역시 강서구,2014,2014,-31.43,0,14.23,0,42.96
26,부산광역시,26470,부산광역시 연제구,2014,2014,-22.77,3,1.12,0,81.06
26,부산광역시,26500,부산광역시 수영구,2014,2014,-18.71,3,-0.31,1,78.15
26,부산광역시,26530,부산광역시 사상구,2014,2014,-14.74,4,-0.69,1,71.33
26,부산광역시,26710,부산광역시 기장군,2014,2014,28.42,0,6.56,0,41.7
27,대구광역시,27110,대구광역시 중구,2014,2014,-66.7,2,-6.64,1,80.05
27,대구광역시,27140,대구광역시 동구,2014,2014,-11.11,0,1.31,1,71.4
27,대구광역시,27170,대구광역시 서구,2014,2014,-47.94,5,-11.68,2,76.09
27,대구광역시,27200,대구광역시 남구,2014,2014,-39.14,5,-8.7,2,78.12
27,대구광역시,27230,대구광역시 북구,2014,2014,-1.52,4,0.91,0,56.36
27,대구광역시,27260,대구광역시 수성구,2014,2014,-0.81,2,0.43,0,69.03
27,대구광역시,27290,대구광역시 달서구,2014,2014,2,1,2.97,0,56.38
27,대구광역시,27710,대구광역시 달성군,2014,2014,12.25,1,4.83,0,50.21
28,인천광역시,28110,인천광역시 중구,2014,2014,-6.44,0,2.58,0,45.2
28,인천광역시,28140,인천광역시 동구,2014,2014,-56.55,4,-3.41,1,68.43
28,인천광역시,28170,인천광역시 미추홀구,2014,2014,-3.18,4,-2.65,1,72.02
28,인천광역시,28185,인천광역시 연수구,2014,2014,5.23,0,5.47,0,36.4
28,인천광역시,28200,인천광역시 남동구,2014,2014,15.91,0,0.86,0,55.17
28,인천광역시,28237,인천광역시 부평구,2014,2014,-0.12,3,-0.21,1,71.02
28,인천광역시,28245,인천광역시 계양구,2014,2014,2.99,2,-0.12,1,53.43
28,인천광역시,28260,인천광역시 서구,2014,2014,5.79,0,1.82,0,43.06
28,인천광역시,28710,인천광역시 강화군,2014,2014,-37.65,3,0.89,0,43.62
28,인천광역시,28720,인천광역시 옹진군,2014,2014,-33.19,0,6.16,0,46.02
29,광주광역시,29110,광주광역시 동구,2014,2014,-53.04,3,-3.37,1,73.37
29,광주광역시,29140,광주광역시 서구,2014,2014,-2.75,3,1.5,1,52.01
29,광주광역시,29155,광주광역시 남구,2014,2014,-23.55,2,1.52,0,72.95
29,광주광역시,29170,광주광역시 북구,2014,2014,0.43,3,2.56,1,61.54
29,광주광역시,29200,광주광역시 광산구,2014,2014,20.26,0,3.59,0,44.88
30,대전광역시,30110,대전광역시 동구,2014,2014,-17.54,2,-0.27,1,75.49
30,대전광역시,30140,대전광역시 중구,2014,2014,-17.68,2,-1.37,0,76.82
30,대전광역시,30170,대전광역시 서구,2014,2014,-1.66,2,1.78,0,61.37
30,대전광역시,30200,대전광역시 유성구,2014,2014,31.82,0,4.75,0,30.66
30,대전광역시,30230,대전광역시 대덕구,2014,2014,-12.32,2,2.95,1,61.77
31,울산광역시,31110,울산광역시 중구,2014,2014,-5.75,1,0.43,0,68.03
31,울산광역시,31140,울산광역시 남구,2014,2014,-0.8,1,2.57,0,54.83
31,울산광역시,31170,울산광역시 동구,2014,2014,-13.37,1,3.1,1,53.54
31,울산광역시,31200,울산광역시 북구,2014,2014,19.88,0,4.09,0,36.16
31,울산광역시,31710,울산광역시 울주군,2014,2014,14.32,0,6.4,0,32.66
36,세종특별자치시,36110,세종특별자치시 세종시,2014,2014,,,12.62,1,47.69
41,경기도,41110,경기도 수원시,2014,2014,2.66,0,1.57,0,58.62
41,경기도,41130,경기도 성남시,2014,2014,1.6,2,2.54,1,64.86
41,경기도,41150,경기도 의정부시,2014,2014,4.65,2,1.6,0,66.99
41,경기도,41170,경기도 안양시,2014,2014,-1.68,4,0.92,1,69.72
41,경기도,41190,경기도 부천시,2014,2014,1.7,4,0.6,1,65.92
41,경기도,41210,경기도 광명시,2014,2014,-6.24,2,-0.12,1,66.51
41,경기도,41220,경기도 평택시,2014,2014,2.66,0,2.21,1,32.7
41,경기도,41250,경기도 동두천시,2014,2014,14.39,0,-1.27,1,57.35
41,경기도,41270,경기도 안산시,2014,2014,6.92,3,2.15,0,32.28
41,경기도,41280,경기도 고양시,2014,2014,4.41,0,3.05,0,18.99
41,경기도,41290,경기도 과천시,2014,2014,-7.81,4,4.56,1,50.81
41,경기도,41310,경기도 구리시,2014,2014,-0.99,4,0.93,0,61.13
41,경기도,41360,경기도 남양주시,2014,2014,24.36,0,5.92,0,26
41,경기도,41370,경기도 오산시,2014,2014,38.75,0,3.65,0,40.74
41,경기도,41390,경기도 시흥시,2014,2014,4.48,4,-0.33,1,20.58
41,경기도,41410,경기도 군포시,2014,2014,2.98,3,2.3,0,58.43
41,경기도,41430,경기도 의왕시,2014,2014,0.36,1,2.19,0,51.12
41,경기도,41450,경기도 하남시,2014,2014,13.48,3,1.09,0,36.82
41,경기도,41460,경기도 용인시,2014,2014,24.22,0,5.1,0,23.58
41,경기도,41480,경기도 파주시,2014,2014,35.46,0,3.74,0,13.29
41,경기도,41500,경기도 이천시,2014,2014,3.51,1,4.68,1,29.62
41,경기도,41550,경기도 안성시,2014,2014,12.93,1,3.59,0,36.57
41,경기도,41570,경기도 김포시,2014,2014,14.6,0,7.96,0,14.11
41,경기도,41590,경기도 화성시,2014,2014,69.29,0,6.23,0,23.49
41,경기도,41610,경기도 광주시,2014,2014,10.88,0,4.87,0,21.27
41,경기도,41630,경기도 양주시,2014,2014,23.62,2,3.3,0,31.37
41,경기도,41650,경기도 포천시,2014,2014,-0.84,5,3.55,0,31.7
41,경기도,41730,경기도 여주시,2014,2014,2.32,1,2.74,1,19.88
41,경기도,41800,경기도 연천군,2014,2014,-39.04,2,3.45,2,49.87
41,경기도,41820,경기도 가평군,2014,2014,-17.95,0,2.11,0,30.79
41,경기도,41830,경기도 양평군,2014,2014,-11.35,0,5.23,0,31.84
42,강원도,42110,강원도 춘천시,2014,2014,5.88,0,1.4,0,44.11
42,강원도,42130,강원도 원주시,2014,2014,9.53,0,5.28,1,42.88
42,강원도,42150,강원도 강릉시,2014,2014,-4.61,2,3.45,0,54.07
42,강원도,42170,강원도 동해시,2014,2014,-13.17,1,1.24,2,56.05
